cond_x,cond_y,activator_x,activator_y,family_x,family_y,n_subpairs,n_acids_hetero,n_acids_nonarom,diff_enumeration_order,group,diff_oriented,is_target
C2,C87,TFFH,EDC-HCl,haloformamidinium,carbodiimide,562,21,32,0.028623592107017898,background,,False
C2,C88,TFFH,EDC-HCl,haloformamidinium,carbodiimide,553,21,32,-0.08747377554047031,background,,False
C2,C89,TFFH,EDC-HCl,haloformamidinium,carbodiimide,544,20,32,-0.0403822694809044,background,,False
C2,C9,TFFH,TDBTU,haloformamidinium,other,531,21,31,-0.02141024481500714,background,,False
C2,C90,TFFH,EDC-HCl,haloformamidinium,carbodiimide,557,21,32,-0.04606697119139064,background,,False
C2,C91,TFFH,EDC-HCl,haloformamidinium,carbodiimide,560,21,32,-0.055588006178276805,background,,False
C2,C92,TFFH,HATU,haloformamidinium,other,565,21,32,0.009730380892584295,background,,False
C2,C93,TFFH,TPTU,haloformamidinium,other,560,21,32,0.011367006798437718,background,,False
C2,C94,TFFH,HBPYU,haloformamidinium,other,565,21,31,-0.0005465216913719539,background,,False
C2,C95,TFFH,IIDQ,haloformamidinium,quinoline,563,21,31,-0.11201230795470267,target,0.11201230795470267,True
C2,C96,TFFH,TOTU,haloformamidinium,other,537,21,32,-0.04391455144587539,background,,False
C20,C21,HATU,HBTU,other,other,575,21,32,0.01500254296230194,background,,False
C20,C22,HATU,HBTU,other,other,569,21,32,-0.016072719692851928,background,,False
C20,C23,HATU,HCTU,other,other,572,21,32,-0.02597879708650485,background,,False
C20,C24,HATU,TOTU,other,other,565,21,32,0.04175883983127618,background,,False
C20,C25,HATU,EDC-HCl,other,carbodiimide,536,21,31,0.07742553191740165,background,,False
C20,C26,HATU,EDC-HCl,other,carbodiimide,572,21,32,0.06054858600214197,background,,False
C20,C27,HATU,EDC-HCl,other,carbodiimide,567,21,32,0.08240143822091239,background,,False
C20,C28,HATU,EDC-HCl,other,carbodiimide,572,21,32,0.052069888629182326,background,,False
C20,C29,HATU,DCC,other,carbodiimide,550,21,32,0.0455346857421669,background,,False
C20,C3,HATU,BTFFH,other,haloformamidinium,562,21,31,0.11031289217096235,background,,False
C20,C30,HATU,DCC,other,carbodiimide,566,21,32,0.06664415201670537,background,,False
C20,C31,HATU,DCC,other,carbodiimide,572,21,32,0.08806994672814153,background,,False
C20,C32,HATU,DCC,other,carbodiimide,570,21,32,0.05411388744191309,background,,False
C20,C33,HATU,PyAOP,other,other,557,21,32,0.002157531008838441,background,,False
C20,C34,HATU,PyAOP,other,other,572,21,32,0.02613564625501276,background,,False
C20,C35,HATU,PyBOP,other,other,572,21,32,-0.020452337449798477,background,,False
C20,C36,HATU,PyBOP,other,other,570,21,32,0.001008894515389852,background,,False
C20,C37,HATU,PyOxim,other,other,575,21,32,-0.03671286317736419,background,,False
C20,C38,HATU,PyBrOP,other,other,570,21,32,0.05452263900412574,background,,False
C20,C39,HATU,PyBrOP,other,other,562,21,32,0.052077389364904414,background,,False
C20,C4,HATU,DCMT,other,other,568,21,31,0.043657212767505116,background,,False
C20,C40,HATU,PyClocK,other,other,571,21,32,0.01156274162797688,background,,False
C20,C41,HATU,EEDQ,other,quinoline,564,21,32,-0.07590314767008083,background,,False
C20,C42,HATU,DEPBT,other,other,571,21,32,-0.05374733040985469,background,,False
C20,C43,HATU,DPP-Cl,other,other,571,21,32,0.05854889363740812,background,,False
C20,C44,HATU,DMTMM,other,other,572,21,31,0.04517768782107606,background,,False
C20,C45,HATU,PyCIU,other,other,572,21,32,0.04601964249084978,background,,False
C20,C46,HATU,BOPCl,other,other,569,21,32,0.02559183975155338,background,,False
C20,C47,HATU,EDC-HCl,other,carbodiimide,568,21,32,0.06330680969260477,background,,False
C20,C48,HATU,TFFH,other,haloformamidinium,572,21,31,0.06525602856322404,background,,False
C20,C49,HATU,BTFFH,other,haloformamidinium,537,21,31,0.10646586552962645,background,,False
C20,C5,HATU,COMU,other,other,559,21,32,0.06434774382658864,background,,False
C20,C50,HATU,DCMT,other,other,573,21,32,0.03462960496389006,background,,False
C20,C51,HATU,EDC-HCl,other,carbodiimide,549,21,32,0.09718182455341967,background,,False
C20,C52,HATU,EDC-HCl,other,carbodiimide,570,21,32,0.06661784229180942,background,,False
C20,C53,HATU,EDC-HCl,other,carbodiimide,565,21,32,0.09260974178175532,background,,False
C20,C54,HATU,EDC-HCl,other,carbodiimide,565,21,32,0.0486839197116245,background,,False
C20,C55,HATU,DCC,other,carbodiimide,548,21,31,0.03189850126130922,background,,False
C20,C56,HATU,DCC,other,carbodiimide,570,21,32,0.0946339262423325,background,,False
C20,C57,HATU,DCC,other,carbodiimide,565,21,32,0.11034940405447241,background,,False
C20,C58,HATU,DCC,other,carbodiimide,569,21,31,0.060893791812414,background,,False
C20,C59,HATU,CITU,other,other,560,21,32,0.05056437731177066,background,,False
C20,C6,HATU,TBTU,other,other,557,21,32,0.003235929505918181,background,,False
C20,C60,HATU,EDC-HCl,other,carbodiimide,571,21,32,0.009092920001401286,background,,False
C20,C61,HATU,PyAOP,other,other,571,21,32,0.032222250587542745,background,,False
C20,C62,HATU,TFFH,other,haloformamidinium,570,21,32,0.03396108316310037,background,,False
C20,C63,HATU,CDI,other,other,564,21,32,0.09857198271315082,background,,False
C20,C64,HATU,CDMT,other,other,555,21,32,-0.06942010372435685,background,,False
C20,C65,HATU,CIP,other,other,528,21,31,0.06343669206450198,background,,False
C20,C66,HATU,DIC,other,carbodiimide,570,21,32,-0.036580900614476275,background,,False
C20,C67,HATU,EDC-HCl,other,carbodiimide,568,21,32,0.05753200399139807,background,,False
C20,C68,HATU,EDC-HCl,other,carbodiimide,571,21,32,0.09841496079153786,background,,False
C20,C69,HATU,EDC-HCl,other,carbodiimide,564,21,32,0.07181563911345612,background,,False
C20,C7,HATU,HDMC,other,other,556,21,32,-0.019029462091275817,background,,False
C20,C70,HATU,DCC,other,carbodiimide,565,21,32,0.1460374705373002,background,,False
C20,C71,HATU,DCC,other,carbodiimide,567,21,32,0.07381423203617812,background,,False
C20,C72,HATU,IBCF,other,other,545,21,32,0.005120572402758539,background,,False
C20,C73,HATU,DCC,other,carbodiimide,549,21,32,0.06772835319452059,background,,False
C20,C74,HATU,EDC-HCl,other,carbodiimide,570,21,32,-0.016850112827077754,background,,False
C20,C76,HATU,TCFH,other,haloformamidinium,569,21,32,0.05034538181644893,background,,False
C20,C77,HATU,DCC,other,carbodiimide,572,21,32,0.04893155535981453,background,,False
C20,C78,HATU,DCC,other,carbodiimide,570,21,32,-0.04181437453135842,background,,False
C20,C79,HATU,DCC,other,carbodiimide,568,21,32,0.030643331459196538,background,,False
C20,C8,HATU,TCTU,other,other,552,21,32,-0.007479725973415733,background,,False
C20,C80,HATU,DCC,other,carbodiimide,557,21,32,-0.009660472628140696,background,,False
C20,C81,HATU,DCC,other,carbodiimide,538,20,31,0.013001134569790268,background,,False
C20,C82,HATU,DCC,other,carbodiimide,562,21,32,0.0626177112760346,background,,False
C20,C83,HATU,DIC,other,carbodiimide,563,21,31,-0.03253764402018819,background,,False
C20,C84,HATU,DIC,other,carbodiimide,571,21,32,0.030419148719357525,background,,False
C20,C85,HATU,DIC,other,carbodiimide,569,21,32,0.013282947724809285,background,,False
C20,C86,HATU,DIC,other,carbodiimide,572,21,32,0.005551997350670079,background,,False
C20,C87,HATU,EDC-HCl,other,carbodiimide,570,21,32,0.08882632208393337,background,,False
C20,C88,HATU,EDC-HCl,other,carbodiimide,559,21,32,-0.02760814037735275,background,,False
C20,C89,HATU,EDC-HCl,other,carbodiimide,550,20,32,0.01540387935583827,background,,False
C20,C9,HATU,TDBTU,other,other,538,21,31,0.017670668161353487,background,,False
C20,C90,HATU,EDC-HCl,other,carbodiimide,565,21,32,0.005341929158539538,background,,False
C20,C91,HATU,EDC-HCl,other,carbodiimide,568,21,32,2.7645106718376944e-05,background,,False
C20,C92,HATU,HATU,other,other,573,21,32,0.06643709348945093,background,,False
C20,C93,HATU,TPTU,other,other,567,21,32,0.06558905084565131,background,,False
C20,C94,HATU,HBPYU,other,other,573,21,31,0.07365341638631562,background,,False
C20,C95,HATU,IIDQ,other,quinoline,571,21,31,-0.04682685621317256,background,,False
C20,C96,HATU,TOTU,other,other,543,21,32,0.009967168364193035,background,,False
C21,C22,HBTU,HBTU,other,other,571,21,32,-0.031994876351495144,background,,False
C21,C23,HBTU,HCTU,other,other,573,21,32,-0.041599145896982714,background,,False
C21,C24,HBTU,TOTU,other,other,566,21,32,0.02583983918733014,background,,False
C21,C25,HBTU,EDC-HCl,other,carbodiimide,537,21,31,0.080679590434791,background,,False
C21,C26,HBTU,EDC-HCl,other,carbodiimide,573,21,32,0.04782318744119851,background,,False
C21,C27,HBTU,EDC-HCl,other,carbodiimide,568,21,32,0.06767311273640164,background,,False
C21,C28,HBTU,EDC-HCl,other,carbodiimide,573,21,32,0.037517995086162576,background,,False
C21,C29,HBTU,DCC,other,carbodiimide,551,21,32,0.04034944000401741,background,,False
C21,C3,HBTU,BTFFH,other,haloformamidinium,563,21,31,0.09420789635184834,background,,False
C21,C30,HBTU,DCC,other,carbodiimide,567,21,32,0.05341409546543249,background,,False
C21,C31,HBTU,DCC,other,carbodiimide,573,21,32,0.07092966188607217,background,,False
C21,C32,HBTU,DCC,other,carbodiimide,571,21,32,0.03735933107115469,background,,False
C21,C33,HBTU,PyAOP,other,other,558,21,32,-0.0017178750124096642,background,,False
C21,C34,HBTU,PyAOP,other,other,573,21,32,0.015130249667615168,background,,False
C21,C35,HBTU,PyBOP,other,other,573,21,32,-0.023572568651010907,background,,False
C21,C36,HBTU,PyBOP,other,other,571,21,32,-0.0011165241199651323,background,,False
C21,C37,HBTU,PyOxim,other,other,576,21,32,-0.05282228980782088,background,,False
C21,C38,HBTU,PyBrOP,other,other,571,21,32,0.037760411417804784,background,,False
C21,C39,HBTU,PyBrOP,other,other,563,21,32,0.036745977730874124,background,,False
C21,C4,HBTU,DCMT,other,other,569,21,31,0.0273168876463748,background,,False
C21,C40,HBTU,PyClocK,other,other,572,21,32,-0.004578793204194187,background,,False
C21,C41,HBTU,EEDQ,other,quinoline,565,21,32,-0.08998894730280527,background,,False
C21,C42,HBTU,DEPBT,other,other,572,21,32,-0.06619885097137082,background,,False
C21,C43,HBTU,DPP-Cl,other,other,572,21,32,0.04170554496387746,background,,False
C21,C44,HBTU,DMTMM,other,other,573,21,31,0.03035473577574288,background,,False
C21,C45,HBTU,PyCIU,other,other,573,21,32,0.03059821741878299,background,,False
C21,C46,HBTU,BOPCl,other,other,570,21,32,0.010624560845289066,background,,False
C21,C47,HBTU,EDC-HCl,other,carbodiimide,569,21,32,0.045179326637905026,background,,False
C21,C48,HBTU,TFFH,other,haloformamidinium,573,21,31,0.049090467008294725,background,,False
C21,C49,HBTU,BTFFH,other,haloformamidinium,538,21,31,0.102826010737995,background,,False
C21,C5,HBTU,COMU,other,other,560,21,32,0.04829785436085135,background,,False
C21,C50,HBTU,DCMT,other,other,574,21,32,0.017874427946875437,background,,False
C21,C51,HBTU,EDC-HCl,other,carbodiimide,550,21,32,0.09333556804576387,background,,False
C21,C52,HBTU,EDC-HCl,other,carbodiimide,571,21,32,0.05105072305959546,background,,False
C21,C53,HBTU,EDC-HCl,other,carbodiimide,566,21,32,0.0746236723515146,background,,False
C21,C54,HBTU,EDC-HCl,other,carbodiimide,566,21,32,0.03401777514320914,background,,False
C21,C55,HBTU,DCC,other,carbodiimide,549,21,31,0.026936392779610907,background,,False
C21,C56,HBTU,DCC,other,carbodiimide,571,21,32,0.08085054849008372,background,,False
C21,C57,HBTU,DCC,other,carbodiimide,566,21,32,0.09320321425439687,background,,False
C21,C58,HBTU,DCC,other,carbodiimide,570,21,31,0.054793311869974604,background,,False
C21,C59,HBTU,CITU,other,other,561,21,32,0.03579584842913175,background,,False
C21,C6,HBTU,TBTU,other,other,558,21,32,-0.012622885943556516,background,,False
C21,C60,HBTU,EDC-HCl,other,carbodiimide,572,21,32,-0.003858594022986838,background,,False
C21,C61,HBTU,PyAOP,other,other,572,21,32,0.019189215428001914,background,,False
C21,C62,HBTU,TFFH,other,haloformamidinium,571,21,32,0.016518874112289417,background,,False
C21,C63,HBTU,CDI,other,other,565,21,32,0.08374868113590897,background,,False
C21,C64,HBTU,CDMT,other,other,556,21,32,-0.07856332368504226,background,,False
C21,C65,HBTU,CIP,other,other,529,21,31,0.05869732411937517,background,,False
C21,C66,HBTU,DIC,other,carbodiimide,571,21,32,-0.05465187825130861,background,,False
C21,C67,HBTU,EDC-HCl,other,carbodiimide,569,21,32,0.04468675561746502,background,,False
C21,C68,HBTU,EDC-HCl,other,carbodiimide,572,21,32,0.08223506775534334,background,,False
C21,C69,HBTU,EDC-HCl,other,carbodiimide,565,21,32,0.05457640415990905,background,,False
C21,C7,HBTU,HDMC,other,other,557,21,32,-0.0339358338957874,background,,False
C21,C70,HBTU,DCC,other,carbodiimide,566,21,32,0.12777313499430334,background,,False
C21,C71,HBTU,DCC,other,carbodiimide,568,21,32,0.05869838531692162,background,,False
C21,C72,HBTU,IBCF,other,other,546,21,32,-0.005051777750680997,background,,False
C21,C73,HBTU,DCC,other,carbodiimide,550,21,32,0.04996532012179852,background,,False
C21,C74,HBTU,EDC-HCl,other,carbodiimide,571,21,32,-0.029484287648620294,background,,False
C21,C76,HBTU,TCFH,other,haloformamidinium,570,21,32,0.036405126734215976,background,,False
C21,C77,HBTU,DCC,other,carbodiimide,573,21,32,0.034812336241426045,background,,False
C21,C78,HBTU,DCC,other,carbodiimide,571,21,32,-0.06568599504388262,background,,False
C21,C79,HBTU,DCC,other,carbodiimide,569,21,32,0.013471707108512518,background,,False
C21,C8,HBTU,TCTU,other,other,553,21,32,-0.024759380351551504,background,,False
C21,C80,HBTU,DCC,other,carbodiimide,557,21,32,-0.019670638067408416,background,,False
C21,C81,HBTU,DCC,other,carbodiimide,539,20,31,-0.006754502853331224,background,,False
C21,C82,HBTU,DCC,other,carbodiimide,563,21,32,0.047008775241990874,background,,False
C21,C83,HBTU,DIC,other,carbodiimide,564,21,31,-0.03965749845641851,background,,False
C21,C84,HBTU,DIC,other,carbodiimide,572,21,32,0.013791658852962352,background,,False
C21,C85,HBTU,DIC,other,carbodiimide,570,21,32,-0.0018246480166712459,background,,False
C21,C86,HBTU,DIC,other,carbodiimide,573,21,32,-0.009635256263136438,background,,False
C21,C87,HBTU,EDC-HCl,other,carbodiimide,571,21,32,0.07100240332455846,background,,False
C21,C88,HBTU,EDC-HCl,other,carbodiimide,560,21,32,-0.04555229028817148,background,,False
C21,C89,HBTU,EDC-HCl,other,carbodiimide,551,20,32,0.005379732438463234,background,,False
C21,C9,HBTU,TDBTU,other,other,539,21,31,0.01299023184043158,background,,False
C21,C90,HBTU,EDC-HCl,other,carbodiimide,566,21,32,-0.008001742788862412,background,,False
C21,C91,HBTU,EDC-HCl,other,carbodiimide,569,21,32,-0.01667906083773106,background,,False
C21,C92,HBTU,HATU,other,other,574,21,32,0.045021725986439165,background,,False
C21,C93,HBTU,TPTU,other,other,568,21,32,0.04774870056653349,background,,False
C21,C94,HBTU,HBPYU,other,other,574,21,31,0.054070750935286516,background,,False
C21,C95,HBTU,IIDQ,other,quinoline,572,21,31,-0.06350022280843282,background,,False
C21,C96,HBTU,TOTU,other,other,544,21,32,-0.004799547377397351,background,,False
C22,C23,HBTU,HCTU,other,other,568,21,32,-0.00908661282271403,background,,False
C22,C24,HBTU,TOTU,other,other,562,21,32,0.05606395107203982,background,,False
C22,C25,HBTU,EDC-HCl,other,carbodiimide,531,21,31,0.10501417184092687,background,,False
C22,C26,HBTU,EDC-HCl,other,carbodiimide,567,21,32,0.07816034041760087,background,,False
C22,C27,HBTU,EDC-HCl,other,carbodiimide,563,21,32,0.09969625045917882,background,,False
C22,C28,HBTU,EDC-HCl,other,carbodiimide,567,21,32,0.0690657765086247,background,,False
C22,C29,HBTU,DCC,other,carbodiimide,545,21,32,0.07155164996920399,background,,False
C22,C3,HBTU,BTFFH,other,haloformamidinium,557,21,31,0.12201440919496728,background,,False
C22,C30,HBTU,DCC,other,carbodiimide,562,21,32,0.0845891861132389,background,,False
C22,C31,HBTU,DCC,other,carbodiimide,567,21,32,0.10278038901187661,background,,False
C22,C32,HBTU,DCC,other,carbodiimide,565,21,32,0.06918947051657726,background,,False
C22,C33,HBTU,PyAOP,other,other,553,21,32,0.030014394381710517,background,,False
C22,C34,HBTU,PyAOP,other,other,567,21,32,0.04493784383667675,background,,False
C22,C35,HBTU,PyBOP,other,other,568,21,32,0.008523550495349745,background,,False
C22,C36,HBTU,PyBOP,other,other,565,21,32,0.03201548056391406,background,,False
C22,C37,HBTU,PyOxim,other,other,570,21,32,-0.023219088932691846,background,,False
C22,C38,HBTU,PyBrOP,other,other,565,21,32,0.06693751647551172,background,,False
C22,C39,HBTU,PyBrOP,other,other,557,21,32,0.06205124646194077,background,,False
C22,C4,HBTU,DCMT,other,other,563,21,31,0.05711600872483841,background,,False
C22,C40,HBTU,PyClocK,other,other,566,21,32,0.025259779965798278,background,,False
C22,C41,HBTU,EEDQ,other,quinoline,559,21,32,-0.06177016974387178,background,,False
C22,C42,HBTU,DEPBT,other,other,566,21,32,-0.03693164980720962,background,,False
C22,C43,HBTU,DPP-Cl,other,other,567,21,32,0.07009564552991138,background,,False
C22,C44,HBTU,DMTMM,other,other,567,21,31,0.05862772019028495,background,,False
C22,C45,HBTU,PyCIU,other,other,567,21,32,0.05910396510431609,background,,False
C22,C46,HBTU,BOPCl,other,other,565,21,32,0.03776676908994109,background,,False
C22,C47,HBTU,EDC-HCl,other,carbodiimide,563,21,32,0.07498345608808632,background,,False
C22,C48,HBTU,TFFH,other,haloformamidinium,567,21,31,0.07732771855341641,background,,False
C22,C49,HBTU,BTFFH,other,haloformamidinium,533,21,31,0.1255217572023509,background,,False
C22,C5,HBTU,COMU,other,other,554,21,32,0.078330868836261,background,,False
C22,C50,HBTU,DCMT,other,other,568,21,32,0.04552012912563408,background,,False
C22,C51,HBTU,EDC-HCl,other,carbodiimide,544,21,32,0.12466905972993564,background,,False
C22,C52,HBTU,EDC-HCl,other,carbodiimide,565,21,32,0.08011126838034312,background,,False
C22,C53,HBTU,EDC-HCl,other,carbodiimide,560,21,32,0.1063903155077244,background,,False
C22,C54,HBTU,EDC-HCl,other,carbodiimide,560,21,32,0.06449266400984138,background,,False
C22,C55,HBTU,DCC,other,carbodiimide,543,21,31,0.05886771722182926,background,,False
C22,C56,HBTU,DCC,other,carbodiimide,565,21,32,0.1133221676156736,background,,False
C22,C57,HBTU,DCC,other,carbodiimide,560,21,32,0.12613047576114794,background,,False
C22,C58,HBTU,DCC,other,carbodiimide,564,21,31,0.07958469984064592,background,,False
C22,C59,HBTU,CITU,other,other,555,21,32,0.06232003586877932,background,,False
C22,C6,HBTU,TBTU,other,other,553,21,32,0.019558058617848283,background,,False
C22,C60,HBTU,EDC-HCl,other,carbodiimide,566,21,32,0.027848204460294363,background,,False
C22,C61,HBTU,PyAOP,other,other,566,21,32,0.04941548753980881,background,,False
C22,C62,HBTU,TFFH,other,haloformamidinium,565,21,32,0.04370622892572684,background,,False
C22,C63,HBTU,CDI,other,other,559,21,32,0.10681760343559624,background,,False
